Geneid	S1	S2	S3	S4	S5	S6	S7	S8
ENSG00000204657.4	0	0	4	2	0	0	0	4
ENSG00000235238.1	3	1	7	5	1	4	6	6
ENSG00000204655.12	4	7	0	1	0	0	0	4
ENSG00000204644.10	0	0	3	0	0	0	0	0
ENSG00000233916.1	0	0	0	1	0	0	0	0
ENSG00000204642.14	6	12	14	6	10	7	97	38
ENSG00000225864.1	0	0	0	0	0	0	0	0
ENSG00000214922.9	4	0	4	0	0	0	0	6
ENSG00000239257.1	0	0	0	0	0	0	0	0
ENSG00000273340.1	0	0	0	0	0	0	0	0
ENSG00000227758.1	0	0	1	0	0	0	0	0
ENSG00000199290.1	0	0	0	0	0	0	0	0
ENSG00000235821.1	0	0	13	3	0	0	0	0
ENSG00000272236.1	0	0	2	0	0	0	0	0
ENSG00000285761.1	0	2	3	3	0	0	11	4
ENSG00000270896.1	0	0	0	0	0	0	0	0
ENSG00000181126.13	4	0	0	5	3	0	0	0
ENSG00000176998.4	0	0	0	1	0	0	0	0
ENSG00000261548.1	0	0	0	0	0	0	0	0
ENSG00000213880.3	1	1	1	2	0	0	2	0
ENSG00000237042.1	0	0	0	0	0	0	0	0
ENSG00000204632.13	0	0	0	2	28	20	11	3
ENSG00000229142.1	0	0	0	0	0	0	0	0
ENSG00000285799.1	4	0	0	0	0	0	0	0
ENSG00000281831.1	3	0	0	0	0	0	0	0
ENSG00000230521.1	0	0	3	0	0	0	0	0
ENSG00000206341.7	47	49	23	17	23	37	8	17
ENSG00000231130.1	0	14	3	2	0	0	0	0
ENSG00000233677.1	0	0	4	0	0	0	0	0
ENSG00000235963.1	0	0	0	0	0	0	0	0
ENSG00000227262.3	0	0	0	0	0	0	1	0
ENSG00000230795.3	0	0	5	0	0	0	0	5
ENSG00000228078.1	0	0	0	0	1	0	0	0
ENSG00000206503.13	1039	779	302	223	602	638	297	311
ENSG00000227766.1	0	0	0	0	0	4	0	1
ENSG00000235290.1	0	0	0	0	0	0	0	0
ENSG00000229390.1	0	0	0	0	0	0	0	0
ENSG00000204625.10	1	0	2	5	0	0	0	1
ENSG00000204623.10	47	27	149	66	8	6	75	64
ENSG00000238024.1	0	0	0	0	0	0	0	0
ENSG00000224312.1	0	0	3	0	0	0	0	0
ENSG00000204622.11	0	0	2	3	0	0	5	5
ENSG00000237669.1	3	0	6	1	0	0	0	3
ENSG00000232757.1	0	0	1	0	0	0	0	1
ENSG00000278104.1	0	0	0	0	0	0	0	0
ENSG00000275856.1	0	0	0	0	0	0	0	0
ENSG00000066379.15	896	713	1239	855	526	541	1080	983
ENSG00000278773.1	0	0	0	0	0	0	0	0
ENSG00000204619.8	848	801	776	439	271	268	781	552
ENSG00000204618.10	9	13	9	11	0	0	11	4
ENSG00000204616.11	0	0	6	10	0	0	2	3
ENSG00000231226.1	0	0	0	0	0	0	0	3
ENSG00000252228.1	0	0	0	0	0	0	0	0
ENSG00000204614.9	0	0	0	0	0	0	0	2
ENSG00000204613.11	0	0	2	4	0	0	0	0
ENSG00000204610.14	9	3	0	6	1	0	3	0
ENSG00000234127.9	65	87	175	83	17	34	172	145
ENSG00000233892.1	0	0	8	3	0	0	0	2
ENSG00000270604.5	0	0	2	5	4	0	1	4
ENSG00000236475.1	0	0	1	0	0	0	2	0
ENSG00000243753.6	38	5	20	14	1	13	18	13
ENSG00000280128.1	9	0	55	43	4	0	25	16
ENSG00000231074.10	39	42	450	189	24	39	282	251
ENSG00000204599.15	19	7	86	52	0	19	84	51
ENSG00000248167.7	0	0	0	0	0	0	0	0
ENSG00000241370.6	0	0	15	16	3	2	2	2
ENSG00000224372.1	0	0	0	0	0	0	0	0
ENSG00000224486.1	0	0	0	0	0	0	0	0
ENSG00000236405.1	0	0	2	0	0	0	0	0
ENSG00000226577.1	0	0	0	2	0	0	0	0
ENSG00000286301.1	0	2	3	4	0	0	0	0
ENSG00000288805.1	0	7	1	4	0	0	0	0
ENSG00000229068.1	1	0	0	5	0	0	0	1
ENSG00000224936.1	1	1	0	3	0	0	0	1
ENSG00000236603.2	7	3	19	21	3	2	12	11
ENSG00000204592.9	716	612	518	291	197	237	594	477
ENSG00000235781.1	0	0	0	0	0	0	0	0
ENSG00000204590.13	854	723	728	372	103	173	633	412
ENSG00000204576.12	385	358	1599	842	155	154	1499	1226
ENSG00000204574.14	239	200	693	414	52	63	655	443
ENSG00000216101.3	0	0	0	0	0	0	0	0
ENSG00000204569.10	250	254	910	588	54	68	655	605
ENSG00000204568.12	587	584	2702	1229	244	273	2393	1727
ENSG00000137343.18	197	89	290	175	52	33	225	192
ENSG00000228415.3	0	10	1	0	0	0	1	1
ENSG00000204564.12	176	152	274	136	71	113	201	240
ENSG00000204560.10	359	367	272	134	70	95	220	168
ENSG00000146112.12	417	400	286	164	40	66	317	226
ENSG00000137404.15	391	311	414	228	117	120	405	373
ENSG00000230449.1	1	1	1	4	2	0	0	3
ENSG00000137337.16	144	225	330	172	65	77	175	207
ENSG00000224328.1	0	0	0	0	0	0	0	0
ENSG00000196230.14	15367	15126	15200	9106	6143	6956	14418	13598
ENSG00000272540.1	0	0	11	17	0	0	22	14
ENSG00000137312.15	1870	1778	1545	959	910	994	1323	1187
ENSG00000201988.2	0	0	0	0	0	0	0	0
ENSG00000272273.2	0	25	5	7	0	2	4	0
ENSG00000137331.12	3149	3040	526	379	896	742	895	966
ENSG00000228022.6	0	0	0	1	0	0	0	0
ENSG00000263608.2	0	0	0	0	0	0	0	0
ENSG00000214894.7	119	114	20	20	46	45	16	36
ENSG00000237923.1	4	0	6	0	0	8	3	2
ENSG00000202241.1	9	4	1	4	1	5	4	4
ENSG00000237775.1	0	3	9	8	0	0	9	0
ENSG00000204580.14	870	836	647	356	116	108	389	379
ENSG00000284370.1	0	0	0	0	0	0	0	0
ENSG00000213780.11	0	0	0	5	4	0	6	6
ENSG00000288473.1	0	0	0	0	0	0	0	0
ENSG00000137411.19	0	13	14	13	0	0	7	18
ENSG00000196260.5	0	0	0	0	0	0	0	0
ENSG00000252761.1	0	0	0	0	0	0	0	0
ENSG00000168631.13	24	0	9	4	0	0	5	2
ENSG00000233529.1	0	0	0	0	0	0	0	2
ENSG00000275906.1	0	0	0	0	0	0	0	0
ENSG00000204544.5	0	2	4	5	0	0	0	3
ENSG00000261272.1	4	0	2	12	0	0	7	0
ENSG00000228789.9	0	0	0	0	0	0	1	0
ENSG00000222895.1	0	0	0	0	0	0	0	0
ENSG00000204542.3	0	0	5	10	0	0	0	1
ENSG00000204540.11	9	9	20	8	3	2	9	4
ENSG00000204539.4	0	0	0	0	0	0	0	0
ENSG00000204538.4	0	0	0	5	0	0	0	3
ENSG00000238211.1	0	0	0	0	9	0	0	0
ENSG00000204536.15	104	86	225	84	31	24	176	149
ENSG00000137310.12	68	78	572	230	55	19	618	438
ENSG00000204531.21	0	0	3	2	0	2	0	2
ENSG00000204528.3	0	0	0	0	0	0	0	0
ENSG00000272501.1	44	63	37	30	22	15	40	35
ENSG00000206344.8	4	2	4	0	0	0	16	7
ENSG00000271821.1	0	0	0	0	0	0	0	0
ENSG00000255726.1	0	0	0	0	0	0	0	0
ENSG00000255899.1	0	0	0	0	0	0	0	0
ENSG00000204525.18	344	237	148	122	664	616	439	465
ENSG00000288813.1	0	0	0	0	4	0	2	1
ENSG00000214892.4	0	9	0	4	0	0	0	0
ENSG00000227939.1	52	42	79	32	6	34	56	44
ENSG00000231402.1	0	0	2	0	0	0	0	0
ENSG00000256166.1	0	0	0	1	0	0	0	0
ENSG00000229836.1	0	0	0	3	0	0	0	0
ENSG00000234745.14	191	143	103	66	543	657	436	507
ENSG00000277402.1	0	0	0	0	0	0	0	0
ENSG00000271581.1	0	0	0	0	0	0	0	2
ENSG00000228432.2	0	4	0	3	0	0	0	0
ENSG00000285647.1	0	0	0	0	0	0	0	0
ENSG00000201658.1	0	0	0	0	0	0	0	0
ENSG00000230994.1	0	0	0	0	0	0	0	0
ENSG00000223702.1	0	0	0	3	0	0	0	0
ENSG00000225851.1	0	0	0	0	0	0	0	0
ENSG00000272221.1	0	0	0	0	0	0	0	0
ENSG00000204520.14	0	0	2	0	0	0	0	0
ENSG00000288587.1	0	0	0	0	0	0	0	0
ENSG00000199332.1	0	0	0	0	0	0	0	0
ENSG00000230174.1	0	0	3	0	0	0	0	0
ENSG00000233902.1	0	0	0	0	0	0	0	0
ENSG00000206337.12	20	0	11	3	0	0	5	3
ENSG00000286940.1	0	9	0	0	0	2	5	10
ENSG00000204516.10	0	0	7	2	4	5	15	19
ENSG00000201680.1	0	0	0	0	0	0	0	0
ENSG00000256851.1	0	0	0	0	0	0	0	0
ENSG00000219797.2	1	1	4	3	1	4	2	9
ENSG00000225499.1	0	0	0	0	0	0	0	0
ENSG00000204511.3	0	2	0	0	0	0	0	3
ENSG00000198563.14	541	707	1052	465	145	172	582	534
ENSG00000254870.5	0	0	0	0	0	0	0	0
ENSG00000201785.1	1	7	4	16	0	0	0	2
ENSG00000265236.1	0	0	0	0	0	0	0	0
ENSG00000234006.1	0	1	9	7	0	1	10	17
ENSG00000213760.11	92	97	146	53	18	0	89	72
ENSG00000204498.11	270	239	315	150	42	90	356	264
ENSG00000289406.1	0	0	1	4	0	0	0	0
ENSG00000226979.9	0	0	2	5	0	0	0	0
ENSG00000232810.4	0	0	2	4	0	0	0	0
ENSG00000227507.3	4	0	2	1	3	6	2	8
ENSG00000204482.11	0	0	3	2	0	0	2	0
ENSG00000204475.10	0	0	0	2	0	4	0	0
ENSG00000230622.1	0	0	4	0	0	0	0	0
ENSG00000204472.13	0	0	3	0	0	0	1	9
ENSG00000289375.1	11	4	50	32	0	0	19	16
ENSG00000204469.13	324	266	590	329	160	141	687	522
ENSG00000200816.1	29	27	40	44	19	21	32	30
ENSG00000289282.1	0	0	0	0	0	0	0	0
ENSG00000274494.1	0	0	0	0	0	0	3	2
ENSG00000204463.14	1400	1632	897	482	377	477	656	556
ENSG00000204444.11	38	19	64	60	11	30	84	37
ENSG00000204439.4	11	17	105	61	12	0	87	58
ENSG00000227198.1	0	0	0	0	0	0	0	0
ENSG00000204438.11	202	153	478	256	63	82	355	274
ENSG00000201207.1	0	0	4	0	0	0	4	5
ENSG00000204435.15	840	869	1444	833	386	504	1099	1010
ENSG00000263020.6	0	0	0	0	0	0	0	0
ENSG00000240053.8	15	8	7	7	0	0	0	0
ENSG00000204428.12	2	2	5	4	0	0	3	4
ENSG00000204427.12	1	3	30	20	5	7	14	16
ENSG00000204422.7	0	0	0	0	0	0	0	0
ENSG00000266776.1	0	0	0	0	0	0	0	0
ENSG00000204424.10	0	0	0	0	0	0	0	0
ENSG00000250641.1	0	0	0	0	0	0	0	0
ENSG00000255552.8	0	0	0	0	0	0	0	1
ENSG00000244355.8	0	0	2	0	0	0	0	0
ENSG00000204420.10	0	4	2	4	0	1	1	0
ENSG00000204421.3	0	0	0	0	0	0	0	0
ENSG00000213722.10	952	915	524	255	98	124	531	483
ENSG00000213719.8	5968	5504	4025	2271	3168	3450	4602	3754
ENSG00000204410.16	29	23	73	53	2	7	59	77
ENSG00000255152.8	0	0	16	5	0	0	0	8
ENSG00000252743.1	6	0	5	1	0	0	2	0
ENSG00000228727.9	6	0	10	0	0	2	3	8
ENSG00000235663.1	0	0	0	0	0	0	0	0
ENSG00000204396.11	7	0	11	0	0	1	3	0
ENSG00000204394.13	482	418	671	405	231	252	611	455
ENSG00000201555.1	0	0	2	0	0	0	2	6
ENSG00000204392.11	1537	1480	2149	1399	970	1232	2270	2131
ENSG00000204390.10	0	0	18	14	7	0	25	16
ENSG00000204389.10	52	34	1	4	45	20	4	2
ENSG00000289637.1	100	86	34	21	73	51	23	36
ENSG00000204388.7	1548	1572	218	172	1487	1392	231	203
ENSG00000285565.1	0	0	0	0	0	0	0	0
ENSG00000204387.14	438	483	936	746	217	192	1490	1447
ENSG00000201823.1	0	0	3	0	0	0	1	4
ENSG00000201754.1	0	0	0	0	0	0	0	0
ENSG00000204386.12	533	568	317	161	207	202	280	263
ENSG00000204385.13	6	14	17	6	0	1	7	3
ENSG00000237080.3	0	0	9	16	0	0	5	5
ENSG00000204371.11	288	357	417	193	68	62	216	255
ENSG00000166278.16	19	3	10	9	0	3	4	9
ENSG00000204366.4	24	17	33	12	15	3	45	9
ENSG00000244255.5	0	0	0	0	0	0	0	0
ENSG00000281756.1	0	0	0	0	0	0	0	0
ENSG00000243649.9	0	0	10	0	0	0	0	3
ENSG00000204356.14	1116	1045	1980	1269	999	1281	1800	1521
ENSG00000284446.1	0	0	0	0	0	0	0	0
ENSG00000204351.12	106	114	202	114	24	50	126	87
ENSG00000204348.10	100	151	314	191	53	79	168	168
ENSG00000204344.16	144	155	205	102	5	55	217	162
ENSG00000244731.9	9	0	1	2	0	0	0	0
ENSG00000233627.2	0	0	0	0	0	0	0	0
ENSG00000204338.8	0	0	0	0	0	0	0	0
ENSG00000248290.1	0	0	0	0	0	0	0	0
ENSG00000250535.1	0	0	0	0	0	0	0	0
ENSG00000224389.9	0	0	6	0	0	0	0	0
ENSG00000229776.1	0	0	0	0	0	0	0	0
ENSG00000231852.9	0	0	2	0	0	0	0	0
ENSG00000168477.19	49	16	37	40	0	16	28	37
ENSG00000252512.1	0	0	0	0	0	0	0	0
ENSG00000284829.1	0	0	0	0	0	0	0	0
ENSG00000286974.1	0	0	2	6	0	0	0	0
ENSG00000213676.13	259	195	203	65	49	50	92	119
ENSG00000204315.4	102	108	269	146	55	22	242	205
ENSG00000204314.12	9	2	15	7	0	0	3	9
ENSG00000285085.1	0	0	0	0	0	0	0	0
ENSG00000284954.1	0	17	40	23	6	5	17	6
ENSG00000221988.13	52	79	62	42	18	24	42	77
ENSG00000258388.7	0	3	3	2	0	0	4	15
ENSG00000241404.7	0	0	1	0	0	0	1	0
ENSG00000204310.13	286	354	482	250	123	54	312	216
ENSG00000284469.1	0	0	0	0	0	0	0	0
ENSG00000204308.8	919	633	1073	520	156	216	1004	805
ENSG00000277264.1	0	0	0	0	0	0	0	0
ENSG00000204305.16	10	1	43	6	5	0	33	13
ENSG00000273333.2	0	0	0	0	0	0	0	0
ENSG00000204304.12	192	193	184	90	21	28	167	111
ENSG00000213654.10	45	28	145	29	4	22	89	43
ENSG00000204301.6	95	59	213	123	20	4	127	103
ENSG00000225914.4	4	0	8	4	0	0	12	0
ENSG00000204296.12	0	0	0	9	0	0	5	0
ENSG00000237285.1	0	1	3	0	0	0	7	0
ENSG00000223335.1	0	0	0	0	0	0	0	0
ENSG00000204290.11	0	0	0	0	0	0	0	0
ENSG00000204287.14	0	0	0	0	0	0	0	0
ENSG00000196301.3	0	0	0	0	0	0	0	0
ENSG00000198502.6	0	0	1	1	0	0	0	0
ENSG00000251916.1	0	0	1	0	0	0	0	0
ENSG00000229391.7	0	0	0	0	0	0	0	0
ENSG00000196126.12	0	1	2	1	0	0	0	0
ENSG00000196735.13	0	1	7	0	0	2	1	0
ENSG00000179344.17	0	0	7	0	0	0	0	3
ENSG00000223534.1	0	0	0	0	0	0	0	0
ENSG00000235040.1	0	0	0	0	0	0	0	0
ENSG00000232080.5	0	0	0	0	0	0	0	0
ENSG00000226030.1	0	9	0	0	0	0	0	1
ENSG00000237541.4	1	0	0	0	0	0	0	0
ENSG00000263649.1	0	0	0	0	0	0	0	0
ENSG00000232629.9	1	8	0	0	0	0	1	0
ENSG00000241106.8	0	0	0	1	0	0	0	0
ENSG00000250264.1	0	0	0	0	0	0	0	0
ENSG00000204267.17	0	0	27	4	16	11	21	9
ENSG00000204264.12	0	0	2	0	0	0	9	0
ENSG00000204261.9	1	12	0	0	0	0	19	4
ENSG00000240065.8	33	44	75	55	92	122	497	431
ENSG00000168394.12	32	22	59	51	39	50	129	116
ENSG00000234515.1	0	0	0	1	0	0	0	3
ENSG00000289559.1	2	0	7	17	4	0	12	15
ENSG00000289047.1	41	25	333	167	24	28	304	231
ENSG00000235301.1	0	0	0	3	0	0	0	0
ENSG00000242574.9	0	0	2	10	3	0	0	4
ENSG00000248993.1	0	0	0	0	0	0	0	0
ENSG00000204257.15	27	8	21	9	18	7	4	5
ENSG00000204256.14	1213	1489	1775	1074	348	272	1624	1330
ENSG00000223837.2	0	0	1	0	0	0	0	0
ENSG00000263756.1	0	0	0	0	0	0	0	0
ENSG00000204252.14	0	0	3	7	0	0	8	0
ENSG00000231389.8	0	3	1	4	0	0	0	0
ENSG00000223865.11	5	0	0	3	0	0	1	0
ENSG00000224796.1	0	0	0	0	0	0	0	0
ENSG00000231461.1	0	0	0	0	0	0	0	0
ENSG00000228688.1	0	0	0	0	0	0	0	0
ENSG00000224557.8	7	0	1	1	0	0	0	2
ENSG00000237398.1	0	0	0	0	0	0	0	0
ENSG00000230313.1	0	0	0	0	0	0	0	0
ENSG00000204248.12	1	6	19	8	0	0	8	2
ENSG00000204231.11	97	153	264	88	23	24	171	148
ENSG00000202441.2	4	0	6	9	0	0	4	4
ENSG00000112473.18	241	267	440	265	79	90	167	202
ENSG00000204228.4	178	135	271	193	97	139	338	280
ENSG00000288751.1	22	51	26	19	66	33	21	27
ENSG00000199036.1	0	0	0	0	0	0	0	0
ENSG00000204227.5	99	153	285	152	82	56	341	255
ENSG00000225463.1	0	0	0	0	0	0	0	0
ENSG00000223457.1	0	0	0	0	0	0	0	0
ENSG00000272217.1	0	0	0	0	0	0	0	1
ENSG00000232940.7	3	13	10	9	1	3	11	5
ENSG00000223501.9	183	148	432	165	66	70	281	216
ENSG00000231500.7	58488	52639	97684	63610	33386	44069	92307	96226
ENSG00000235863.4	2	9	24	15	7	1	22	8
ENSG00000227057.10	108	124	662	356	135	111	527	356
ENSG00000284517.1	0	0	0	0	0	0	0	0
ENSG00000204220.12	316	192	1020	569	174	158	915	717
ENSG00000284064.1	0	0	0	0	0	0	0	0
ENSG00000237441.10	492	459	731	315	107	99	572	428
ENSG00000289100.1	2	0	3	3	0	0	12	4
ENSG00000231925.13	252	245	245	82	48	29	142	159
ENSG00000236104.3	54	72	164	88	31	29	127	95
ENSG00000204209.13	499	527	928	488	100	91	793	694
ENSG00000285064.2	0	0	0	0	0	0	0	0
ENSG00000286920.2	9	7	19	3	0	5	13	5
ENSG00000229596.3	0	0	0	0	0	0	0	1
ENSG00000228285.2	0	0	0	1	0	0	1	0
ENSG00000225644.1	0	0	0	0	0	0	0	1
ENSG00000237649.8	557	737	588	340	119	112	498	351
ENSG00000204194.1	0	7	2	5	0	0	1	1
ENSG00000112511.18	333	353	351	156	69	66	306	285
ENSG00000112514.18	2537	2123	3336	2205	1751	2096	3074	2841
ENSG00000197283.18	51	26	102	68	9	17	70	66
ENSG00000274259.2	0	11	0	3	0	0	1	5
ENSG00000284256.1	0	0	0	1	0	0	0	0
ENSG00000213588.6	12	9	202	100	8	5	142	93
ENSG00000204188.7	1	0	7	2	0	0	0	0
ENSG00000242014.3	0	1	2	1	0	0	0	1
ENSG00000276746.1	0	0	2	0	0	0	0	0
ENSG00000030110.14	139	80	186	128	25	21	283	182
ENSG00000197251.4	2	0	0	1	0	0	0	0
ENSG00000096433.11	40	13	40	17	12	23	39	38
ENSG00000137288.10	1062	946	2814	1757	1528	1631	2933	2541
ENSG00000266509.1	0	0	0	0	0	0	0	0
ENSG00000161896.12	13	22	107	52	25	23	49	56
ENSG00000161904.12	81	96	213	114	34	19	143	131
ENSG00000096395.11	0	0	0	0	0	0	0	0
ENSG00000287089.1	0	0	3	0	0	0	0	3
ENSG00000249346.7	0	5	0	11	0	0	3	2
ENSG00000271362.1	0	0	0	0	0	0	0	0
ENSG00000233183.3	9	6	4	8	0	2	3	2
ENSG00000276824.1	0	0	0	0	0	0	0	0
ENSG00000221697.1	0	0	0	0	0	0	0	0
ENSG00000124493.14	30	47	26	20	5	12	16	13
ENSG00000271231.1	0	0	0	0	0	0	0	0
ENSG00000214810.4	0	0	1	0	0	0	0	0
ENSG00000288879.1	1	8	59	35	3	7	69	48
ENSG00000137309.20	6094	6180	8923	5183	3136	3268	9565	8429
ENSG00000276404.1	0	0	0	0	0	0	0	0
ENSG00000186577.14	93	154	356	229	83	119	391	409
ENSG00000225339.4	0	12	2	11	0	0	5	2
ENSG00000220583.1	0	0	1	0	0	0	0	0
ENSG00000272325.2	9	8	21	21	5	7	44	42
ENSG00000270800.3	0	0	0	0	0	0	0	0
ENSG00000124614.16	7218	6103	7921	4898	4540	6770	7579	8937
ENSG00000124507.11	7	1	3	4	0	0	2	2
ENSG00000124664.11	0	0	2	5	0	2	2	0
ENSG00000196114.3	0	0	3	0	0	0	0	0
ENSG00000196821.10	166	261	324	139	55	84	294	211
ENSG00000216636.1	5	2	2	1	0	0	0	0
ENSG00000265123.2	42	51	42	38	40	45	40	75
ENSG00000220643.1	0	0	0	0	0	0	1	0
ENSG00000272288.7	264	283	215	177	124	112	175	239
ENSG00000186328.4	0	0	0	0	0	0	0	0
ENSG00000217130.1	3	4	3	7	1	4	6	4
ENSG00000124562.10	1082	845	2840	1572	837	846	3100	2429
ENSG00000065060.18	125	155	546	259	41	58	304	271
ENSG00000206717.1	0	0	0	0	0	0	0	0
ENSG00000252106.2	0	0	0	0	0	0	0	0
ENSG00000064995.19	270	265	1732	986	78	75	1117	955
ENSG00000064999.15	27	51	131	55	12	10	86	63
ENSG00000187762.5	0	0	1	0	0	0	0	0
ENSG00000286550.1	0	0	0	2	0	0	0	0
ENSG00000273870.1	0	0	3	0	0	0	0	0
ENSG00000124678.20	3	0	5	1	0	0	0	5
ENSG00000146197.9	7	7	23	3	0	0	5	5
ENSG00000272374.1	0	0	6	6	0	0	4	2
ENSG00000065029.15	30	26	159	83	2	8	172	118
ENSG00000217004.1	1	0	1	0	0	0	0	1
ENSG00000023892.11	10	0	8	7	0	0	6	5
ENSG00000112033.14	186	121	126	76	11	11	119	53
ENSG00000227154.4	12	0	2	1	0	0	2	0
ENSG00000112039.6	152	144	259	128	14	26	288	178
ENSG00000198755.11	39724	38832	63061	45443	22783	26386	54882	56572
ENSG00000276712.1	5	11	20	24	6	0	20	23
ENSG00000007866.22	50	42	78	40	12	12	61	55
ENSG00000112041.13	0	0	4	21	1	6	15	1
ENSG00000228559.2	0	0	5	0	0	0	2	0
ENSG00000219023.1	70	42	68	45	27	32	82	80
ENSG00000289456.1	0	0	0	0	0	0	0	0
ENSG00000096060.15	404	373	1235	613	213	167	1154	889
ENSG00000218749.1	0	0	0	0	0	0	0	0
ENSG00000287458.1	0	0	0	1	0	0	0	0
ENSG00000212579.1	0	0	0	0	0	0	0	0
ENSG00000265527.1	0	0	0	0	0	0	4	0
ENSG00000232909.1	0	0	8	1	0	4	2	2
ENSG00000157343.9	13	21	38	13	18	13	28	50
ENSG00000288747.1	0	0	0	1	0	0	0	0
ENSG00000220734.1	3	0	6	3	0	0	1	0
ENSG00000196748.10	17	11	29	32	19	44	96	75
ENSG00000204140.10	0	0	0	0	0	0	0	0
ENSG00000137392.10	0	0	0	0	0	0	0	0
ENSG00000197753.11	4	0	51	40	0	11	29	19
ENSG00000096063.16	390	377	2561	1311	230	234	1456	1408
ENSG00000112053.14	0	0	10	2	0	0	0	1
ENSG00000271304.2	0	0	0	0	0	0	0	0
ENSG00000112062.11	277	245	780	295	47	39	577	521
ENSG00000237719.1	3	0	1	1	0	0	1	1
ENSG00000156711.17	0	0	4	1	0	0	3	1
ENSG00000246982.7	4	14	18	3	0	3	14	8
ENSG00000096070.19	133	56	165	139	29	62	113	58
ENSG00000180316.13	5	0	0	0	0	0	1	0
ENSG00000189325.7	3	0	7	5	0	0	0	4
ENSG00000010030.14	0	0	13	0	0	0	0	4
ENSG00000224666.3	0	2	0	0	0	0	0	0
ENSG00000179165.12	15	11	16	1	0	1	17	10
ENSG00000112078.14	584	583	2925	1230	172	151	2215	1772
ENSG00000240733.3	2	1	0	1	3	6	4	2
ENSG00000112079.9	117	80	405	168	35	37	270	230
ENSG00000239964.3	0	0	0	0	0	0	2	0
ENSG00000112081.17	2109	2186	14452	8664	1195	1261	11274	8772
ENSG00000263894.1	0	0	0	1	0	0	0	0
ENSG00000238554.1	0	0	0	2	3	0	1	0
ENSG00000251864.1	0	0	0	0	0	0	0	0
ENSG00000281450.1	0	0	0	0	0	0	0	0
ENSG00000213500.3	0	0	0	0	0	0	0	0
ENSG00000124762.14	3699	4044	2104	1002	627	677	2758	2366
ENSG00000285244.1	10	1	11	21	2	7	1	5
ENSG00000255587.9	4	0	1	4	0	0	0	0
ENSG00000220349.4	3	0	0	0	0	0	0	0
ENSG00000124772.12	5	3	19	23	0	4	23	13
ENSG00000285888.1	0	0	8	0	0	0	0	3
ENSG00000287891.2	0	0	3	0	0	0	0	0
ENSG00000137168.8	269	269	3359	2090	244	264	2846	2308
ENSG00000198663.17	146	144	382	222	50	86	279	210
ENSG00000232598.2	0	0	0	0	0	0	0	0
ENSG00000164530.15	3	8	2	0	0	0	0	0
ENSG00000137409.21	2105	2044	2759	1502	803	1123	2175	1753
ENSG00000146192.15	10	8	8	18	0	0	2	0
ENSG00000226976.3	43	69	54	38	27	39	47	45
ENSG00000216412.4	1	13	1	0	0	1	0	1
ENSG00000137193.14	139	110	101	90	21	38	87	127
ENSG00000172738.13	1	0	5	2	0	0	0	4
ENSG00000286105.1	0	0	0	0	0	0	0	0
ENSG00000065491.8	42	16	199	85	15	26	165	158
ENSG00000275550.1	0	0	0	0	0	0	0	0
ENSG00000286672.1	0	0	0	4	0	0	0	0
ENSG00000112130.17	233	239	660	265	53	69	510	418
ENSG00000239953.3	0	0	0	0	0	0	0	0
ENSG00000137200.13	112	130	314	112	40	55	217	217
ENSG00000198937.9	1172	1096	1509	996	862	1250	1283	1128
ENSG00000204110.7	0	0	9	1	0	0	4	0
ENSG00000229559.2	0	0	0	0	2	0	0	0
ENSG00000227920.3	0	0	9	3	0	0	0	0
ENSG00000263926.1	0	0	1	0	0	0	0	0
ENSG00000279942.1	6	0	4	8	0	0	0	3
ENSG00000112139.17	9	25	16	21	6	0	5	3
ENSG00000225945.1	1	0	5	14	10	0	19	0
ENSG00000156639.12	282	181	296	156	83	53	298	180
ENSG00000243313.2	0	0	0	0	0	0	0	0
ENSG00000200597.1	0	0	0	0	0	0	0	3
ENSG00000218521.1	0	0	3	3	0	0	0	0
ENSG00000183826.18	92	62	83	58	38	33	65	80
ENSG00000200706.1	0	0	0	0	0	0	0	0
ENSG00000226533.1	0	0	1	1	0	0	0	0
ENSG00000199938.1	0	0	2	0	0	0	0	0
ENSG00000217227.1	0	0	0	3	0	1	1	0
ENSG00000124767.7	5046	5415	12841	7104	1483	1437	9875	8230
ENSG00000236355.2	6	0	0	0	0	0	0	0
ENSG00000124721.18	10	0	9	9	0	0	5	0
ENSG00000244297.3	0	0	1	1	0	0	0	2
ENSG00000219273.1	0	0	1	0	0	0	0	0
ENSG00000212586.1	0	0	0	0	0	0	0	0
ENSG00000231150.5	0	0	5	0	0	0	0	0
ENSG00000220076.1	0	0	0	0	0	0	0	0
ENSG00000220556.4	0	0	0	0	0	0	0	0
ENSG00000112164.6	0	17	19	7	0	5	15	16
ENSG00000112167.10	49	39	278	134	22	21	265	184
ENSG00000217165.1	3	7	129	63	3	0	105	76
ENSG00000164626.9	2	0	12	11	0	0	3	7
ENSG00000124780.14	0	0	0	0	0	0	3	0
ENSG00000095981.11	0	0	0	0	0	0	0	0
ENSG00000164627.18	0	0	11	11	0	0	0	0
ENSG00000218986.1	0	0	0	0	0	0	0	0
ENSG00000231276.2	0	0	0	1	0	0	0	0
ENSG00000252990.1	0	0	0	0	0	0	0	0
ENSG00000146122.17	2	0	10	21	0	0	9	1
ENSG00000281969.1	0	6	1	2	0	0	0	0
ENSG00000235033.7	0	0	3	2	0	0	0	1
ENSG00000124615.20	68	62	170	73	23	33	128	96
ENSG00000220586.2	0	0	0	3	0	0	2	0
